id_recurso;guid_recurso;subsistema
033784-6;ba0b36f7-3bb6-4889-aa59-a1230f36608e;NE
033830-3;4cc36a83-e595-4a07-819b-f36b7b527cae;S
033901-6;6099f50b-ced3-4394-afea-d8b14624d57a;NE
033917-2;5ff50b52-adb6-4708-ba69-090c8f4937a3;NE
033918-0;c4002a64-ef2e-45df-a706-a5e7f0b96a2a;NE
033919-9;e862488f-78ff-4d6a-9c13-7e53e024c867;NE
033920-2;e116e23e-2aec-4a00-a285-96cabc198659;NE
033928-8;1a603e74-635b-4374-8ab7-6019d7ced92d;NE
033929-6;2d6b5c57-04ca-4e15-967d-dcb80e99e2d8;NE
033930-0;32dbeedd-9bd5-4483-a2d1-1e7853a0f762;NE
033931-8;3b6cfd0d-fc5b-46c8-b5a8-025eaa03e587;NE
033990-3;b2aaa507-eaa6-4eaa-a462-7d54f31fb1ef;SE
033991-1;ac9ded93-1518-48c4-96d6-d86b4e1828bf;SE
033998-9;e537622b-5707-4535-8111-4317d8f95b82;S
033999-7;482326c1-4de6-4d4e-85ac-4b4cac3abc6c;SE
034000-6;aba32fb1-8bf2-47ed-8137-f5c50afcf6b1;SE
034010-3;834dc119-79c6-4524-9a86-c070b700ac60;NE
034012-0;0b618582-af82-49e4-ab0f-fb13139e9d18;SE
034035-9;dec6ac9a-7861-444e-8786-9acc2267e680;SE
034046-4;96fb8fdf-5305-48a9-8c2d-e520a190d7ab;S
034056-1;22b7396c-e4ac-4cad-bf2e-4d57864e1b8d;S
034073-1;331c6734-4cf9-40c9-9a5a-6eb14c43dd43;SE
034074-0;f7af59de-922d-4ab9-9467-1f25d02f0618;SE
034085-5;4d0e3266-5461-42d7-a115-a2278351c0ff;NE
034086-3;cec4d3e0-cb19-4a97-8eaf-89c81bca282b;NE
034094-4;1985caf6-eee0-491c-8818-39b6b57a08b1;S
034120-7;975fe57e-17c5-4074-86fb-49310c204160;NE
034153-3;17c0d137-1524-4188-b391-cd7f58f50df5;NE
034158-4;2ad09715-63f1-461b-a865-53c6744f6059;NE
034184-3;ffdba5dc-9b99-462e-bf86-7243c2c0d09e;NE
034309-9;2bfad45f-5fec-42b4-b899-ad72ecaa16e3;NE
034310-2;9f0d9d65-efed-4993-912e-acb3b87d5102;NE
034333-1;8ca4fe3b-191e-4055-97d7-624cff762e87;NE
034384-6;cfdf7782-c556-4c28-ac30-0fccb779dc6a;NE
034388-9;8405f78d-0339-469e-931b-c05fd69d2d71;NE
034437-0;f6069c23-958b-4935-8b75-8f6688463a74;NE
034438-9;e8c9421e-79a7-41e4-b854-ea559936e43b;S
034613-6;6babd95b-816f-4b2f-a1d1-cd245286817e;NE
034633-0;de036db1-7878-413a-8769-23250b84f521;NE
034636-5;78262d94-ea61-4a61-9261-1453b50c2d73;NE
034637-3;52ad89d0-37fc-43f1-8d8f-08a0491ef29c;NE
034643-8;9cc35b5f-8afa-4fc9-934e-73d6412c8426;NE
034649-7;88aa4855-1365-4ebf-9fd5-f92971040949;SE
034717-5;9b396050-ff4b-4269-9da1-2f014e4b0ba7;NE
034736-1;1b070df7-a337-49df-a5c7-2153bf33dc8f;NE
034738-8;3ec65ec4-d129-46a0-86ce-2e6576ee5a6b;NE
034739-6;debece8e-c49c-4c7a-9e31-a1b8ecd942f2;NE
034742-6;814f65ec-7a76-4545-b285-ffa65ca17a1e;NE
034745-0;97254359-da51-4b11-a5ee-10cc81bae750;NE
034746-9;9cea9a8e-f1b6-4917-9427-90d42a4c069a;NE
034747-7;533eba0f-c4e2-4177-bd33-1ddd67682a78;NE
034777-9;dfe83035-3665-4e40-a917-2ba885aec2cc;NE
034882-1;7c5a1bec-96ab-4c1d-8df8-eb2f1a9cb33c;NE
034891-0;1000cff4-bde5-4e76-83a4-516504a35d62;NE
035069-9;0939f395-2179-461a-a8c2-f4007a9cbd65;S
035075-3;f2926f75-571e-49e0-8b41-5f5e944d3a3c;S
035080-0;c310cb7c-a368-4d7f-9f21-ee0109b3bf02;SE
035090-7;a3b178a9-e40d-445a-b5a3-1825db65b269;SE
035197-0;f26972bb-8e05-4fcc-a12c-94eaf094259b;NE
035217-9;fadc410d-d525-4a11-a818-e2e0a07de08d;NE
035219-5;af92f8de-f261-4b23-864f-94189ae3f138;NE
035335-3;4d1e7704-7495-4302-8e3c-0678d107a28b;S
035415-5;69d64f71-5661-4bcf-9a41-3e2204cda01a;S
035426-0;93d81716-ff97-45ce-a0a1-5a349b955974;N
035434-1;5fa4a169-ebee-46e1-b24c-4b47145ff1e4;S
035444-9;bfc6023c-7a49-42f0-a985-432e93670008;S
035446-5;92d371e6-53c6-4642-a5fe-2322922c3fc1;N
035484-8;c5f189a8-fab6-48f4-a7c7-a8e856637891;S
035492-9;7965922d-ab7d-40d8-9803-770333a33598;SE
035527-5;d148d330-6ddb-4768-b142-5d3bbad1142a;SE
035528-3;3a6d1937-159a-4dd1-85ee-9fcbac06d6a4;SE
035531-3;4de51020-ce4f-42ed-b065-3edfb50e6403;S
035567-4;979431c6-1eac-4834-bd32-be8d17f4bc71;SE
035617-4;5720dab5-94c1-4f74-bd8a-023fa0a67d75;NE
035733-2;45cbf97d-f2e5-4f25-b78b-2ce386c75420;NE
035736-7;c670265b-06c1-46b1-8d7c-eacc17de9286;S
035739-1;06b291ee-52ae-4adf-b51d-64ac65d0800c;S
035742-1;fdf28211-bb64-4426-8a83-d5315d0833df;S
035745-6;2f96b578-86fb-4eb9-bc08-77f0044c8803;SE
035747-2;d057ab91-3e29-4df0-b3ed-dcb0f0f8d7b4;NE
035769-3;92ae0f99-6c1c-4d7a-8b02-05472c939515;SE
035773-1;6ebfcb74-cf09-4331-a030-e659d51944da;SE
037128-9;34ec0275-c4f4-4e5f-a4a5-c3e123118ea2;S
037229-3;5956ca37-23eb-4693-a2ef-ba259c62d1aa;S
037315-0;89d58eb0-3daf-418b-910a-a22e1080ab90;S
037341-9;aa695dc7-1098-4605-8e08-6049c4769bf4;SE
037400-8;5a96306e-aadc-4739-9afc-0bf51546b290;SE
037406-7;6afd531b-43d4-431e-8f4e-e95c1ae455e5;S
037420-2;3ebd97fb-d88d-4458-9e92-cf4590f08d49;S
037573-0;609b94f8-7110-43a7-8058-045009b618fd;S
037624-8;6a2c09d3-b58e-4893-936a-6630ed80f261;SE
037967-0;b4ebcafe-58f5-49ba-a639-1dfb02262c2c;N
037970-0;ec2f335a-cdbc-4aa3-ab32-0746f03dc286;N
037972-7;e6831a6f-ed29-4ceb-95c3-e45b24de1b51;N
037976-0;cfa0ff38-c68d-456a-8098-29911783d358;N
038207-8;f45b19ca-da82-487c-82ba-6dcb2ae8786c;S
038225-6;22f58def-00f7-4e5b-9a3e-0727c10ae53a;S
038250-7;aa56e1ae-570c-4835-b7d7-a68b27b9fde2;S
038375-9;4eecd11b-8580-4bc9-8f4a-d689f239f082;SE
040200-1;7456af67-a744-4e0a-818e-c37993008493;SE
040566-3;62c0b970-97f3-4cc7-b6a3-e83b1dadfa0f;SE
040776-3;4f512ae9-5516-49ee-b28f-2dcc7e53cf2e;S
RNEBF2;1a639371-d933-41fc-81e5-0c19bb8a6714;NE
RNEBF3;1e0c992b-9603-4362-a742-dffe0af7d36b;NE
MGUFP6;9424866f-68e5-4be2-929c-644572345c80;SE
BAESAC;6984a176-fe3c-42f9-822a-efb66980d091;NE
MTBRD;eff47bbe-e577-437f-af7f-a87b7c3fdce4;SE
MTCAS2;ea3a4d42-f337-4c17-83e9-e76efd83002a;SE
MTCUL;536c406a-01f8-4af6-85f1-ce954580a382;SE
MTMTP;2080673a-8cb3-47e6-89ba-dadb33f6b8bd;SE
MTTOX;d3165d2c-8353-4a57-b12a-2ed006f10e16;SE
MTJBD;68cced79-5cd6-4f52-9c51-c784a232ee10;SE
MTAPA;85f2f4e0-95a1-4af5-a470-634b06231fa0;SE
MTARA;898553c6-4622-4c17-8d8b-61be556ca4cd;SE
MTBNO;7a0fad97-b902-4e2c-a689-377ab04e43f3;SE
MTCAS3;366bf20c-59fc-4302-bea5-215d2fa76c68;SE
MTINDI;d0c48853-63c7-4722-bf0c-6a32eb7c0d0b;SE
MTJBU;70b458ee-db39-437a-85ba-f12b55496931;SE
MTPLC;55e1eee0-c9b2-4ee1-ad72-81915bb550d5;SE
MTPOX;f7ad567a-02d1-43f7-bacd-cc492021c1cc;SE
MTPRI;7be9a270-7775-4ce0-beec-dbbeae33c565;SE
PIEJ9;08069d98-b6e3-4408-bcd5-a7ed681018a3;NE
CEEEST;7a724c37-2a00-478d-8744-441de1163490;NE
PEECL7;17c994fb-5db4-4961-95a2-ff7d31e1c706;NE
BAEDF3;119b8301-06e1-4c87-95b3-fd79ebc6b223;NE
GOUTNA;9a7b16d5-0fcc-4ee2-a049-6a90a63480b1;S
GOUTT;e31d6bf7-f5f1-41e0-bd67-f0969292adf5;N
GOUTT2;10bf2830-24b2-43a8-8246-980e5efe7483;N
CEPRU;b5b6b6a6-faed-4700-a554-8d37cf34efec;NE
GOUPC;41d93bed-9102-43a6-a1a1-0727ced74425;N
GOUPC1;fd1a2071-8605-4a9d-8126-37ee97ab0c79;N
CEEIT9;b4e8233b-c914-4ce4-bb4e-85b38a428752;NE
RSAG04;add73a8d-c4c4-400a-b39c-8c36bd12d858;S
BAFB04;2e6c6579-941e-41c8-8635-cdfc0a90651d;NE
CEFAP3;2297d1b2-8191-4ada-ae55-231cb4e2592f;NE
RSUHHK;ddff42ca-128b-4cb6-abd9-1c796c295074;S
CEUEAG;034a5985-71f1-4640-9119-f99071c93e27;NE
CEEVMC;a0a7efe9-8186-4937-8cc0-23c430bd77fd;NE
RSACA4;4c94b020-7d18-4840-b8eb-8193d2faec09;S
MTOMBR;3bd021c5-ea58-4c61-849f-baaa80fcd46d;N
RNEMC1;54e6927a-7467-487a-81ac-cc35945e5fa0;NE
CEFSF1;1d081388-b638-4628-8ae1-229d3921758e;NE
RNCEM6;4811cd4d-edaf-42ba-94a7-8d96582c77e1;NE
MSPLT;d49750ca-0fc7-4edc-8e0d-a123b6e1d226;N
PIELB4;45899897-8f38-421b-abca-1755ff4679e1;NE
ROUHJI;06f7fa9f-7d28-4c4c-a54e-fe641f430eaf;SE
MGUTVS;f2f9e3d9-9b92-416d-995e-93b7b71da795;SE
RSCSE2;5db29af2-59d0-4961-83ec-4865713a1c3c;S
RNECP6;f9f7a732-f83a-44b5-9167-05fdaca2cfb3;NE
SPIPE;bf1f515f-d54c-47e4-920f-8af80937a04c;SE
APFGO;8f9263af-ec01-4dd9-8154-4ef0fd20d3d0;N
RNESMA;24129f9d-86e3-436a-be77-0b66be6756c0;NE
PEECL3;96b36b7b-b572-4334-99ac-13e5bc2e15e1;NE
BAUEPL;fabadc81-bdc6-496f-9271-ae5a076a4209;NE
RSCH05;08d2b1ce-f9f7-471a-9568-188105ed6778;S
RJUSA2;166dfa6f-8f09-4e35-b538-fccd2f7bd7a2;SE
RJUSAN;ca914921-c480-4ff7-821c-0a04abaa2400;SE
BAUEAV;be3c8f1c-77e1-4644-a141-0c20df31a282;NE
CEUPRJ;3f2fd0ba-cf20-498d-bc06-41bbac113891;NE
RNESB3;7ba822f9-ec7c-4210-abfa-532f05b4861c;NE
SPUFG3;b47c8cdb-8fed-4c45-9cb6-3e33ebe7b86b;SE
BAECLO;d02de7c3-d137-45d2-bff4-92881ead5fac;NE
RSVC03;d47e3889-2652-4cfe-bf5f-5f73438d5df9;S
BAUEVM;9741dd0d-5ec4-4918-8adb-92dc1310e936;NE
BAESPL;60e56a5e-cf04-4526-8767-e5750f6b5430;NE
BAESMR;06f2da60-e682-40df-a75a-3762f19b1329;NE
MGSCLA;247e61b3-eff5-42d8-bacf-eff5afec3479;SE
TOLGR;364b7852-1392-4798-8bbb-6f107df289da;NE
PIESFE;18eac4f0-a1c1-4f40-9aa3-e3a142c1b76c;NE
MSUPAG;4364b308-0910-4ce9-ab1e-5b92e95e72a8;N
RSUTUR;0679ee82-a219-41e8-83b7-69f902a2f741;S
RNUEG3;3ab0e4bd-2f06-4d38-86e9-2d1b0ee6a87d;NE
BAEINH;95a3ed71-939a-43cd-83c2-06b472653a33;NE
RSECDT;2cd550a9-1852-4d4e-9d9d-25db4fcce8a2;S
PEUEPF;6308aae5-0fd7-4892-9d84-273b275bd96e;NE
CEEOVE;1e72dc45-6f7f-4953-ad42-86a21e189741;NE
PBUTN;2bb97edd-ddc6-4c6d-ac43-3ee47f8b6f50;NE
PBUTP;b9096312-162b-4bfe-acfb-94df9a687b73;NE
CEUERB;b6e6a969-51ec-4f51-b275-e261e1ffe28c;NE
PIESAD;93b23154-10d6-4d8f-b37a-4e1f58105053;NE
GOUHES;55efc26e-ba3d-4f76-b281-9bf9ae99d111;SE
RJCSA;8348451f-b97d-4992-9518-e88d93fc0d12;SE
MSUSL;692a6a4c-fc6e-417d-9b72-a3075461b8f0;S
BAUTCA;83097aa5-6b55-4fb2-ac12-aeddee4707ee;NE
RNELAN;0e65572c-23af-4388-9a88-0235f0a6c0a8;NE
RNESM2;c25615e4-b2da-4cbe-ad21-24cf1c8ca489;NE
BAEB06;002e921f-5cc4-4160-bc87-7c1ee74dd0ec;NE
MSUTIN;78467bd1-84f9-40a8-9c3e-4f63bd88fb03;S
RNEGUA;84a6080c-2eb1-4a28-8010-340c36e37ae4;NE
BAECLA;6f170ccc-4159-41a5-a51b-5aab689abb6c;NE
PABM;440ecdbe-4d3f-44f3-82b0-058352022d32;N
PAPI;831ef6e8-a0e0-4afc-8435-504666f7a400;N
SCUBJD;56a30020-8b0a-4371-9f95-cd5f3d30adde;S
BAEMBU;09fd62db-b9c0-4e6d-9c88-bc10eb1079dd;NE
RSUECI;ed8fc680-ef2d-4f7f-b475-7abe80c5471c;S
RNUPT;29577331-0453-4817-9a02-4be071307c7b;NE
RNUPU;580a808a-2e43-4b26-9981-6e966329e788;NE
PRIT60;b5f5c783-d5c3-4347-870a-beeb1128c11b;SE
PYIT50;621653fc-8247-467d-ac7b-9a7a03884c3b;SE
RNUEC4;d7d9b6b4-fb82-462d-9e69-16d39751f5d5;NE
SCGAR;8ea61850-07e3-47e7-833a-f8be2553e8ee;S
MTTERS;d1670f9c-9f6f-43ea-9427-5483d524750e;N
DFTBB;91f672a6-7293-43e0-88fc-b2fe8a03b784;SE
RNUEAB;ad619244-2eb0-4226-afdd-7e5d393f8b87;NE
PIEAU5;058a0f60-96be-4fbd-83ef-0159f82c4236;NE
PIFN14;fe8fd163-83d5-43c6-8897-70dc859b2db1;NE
CEEGRR;f9f8e78b-19a6-4cfa-aa8c-47a2d5dbb3a6;NE
BAEGJG;92f537f5-a026-4273-835a-0e473c8a745e;NE
GOUPG;39ded1b5-8aa7-4121-81bc-b9eee5243312;N
BAEB08;bf5371ac-1115-448c-8b25-141d0379ac50;NE
MAEDS2;c0934475-6611-4428-aabc-f2287bf422a2;N
GOUHSF;0b1c4aa6-1a4a-4f18-88c9-782cddfb90db;SE
MTUDIV;8d7a6020-cd23-4ea6-8699-385725a8511e;N
BAUEDP;fc0ce2e2-313e-4107-a911-be33a3eaab1c;NE
RNEBF1;d88efebd-f814-4441-8a1c-ba18b9168f30;NE
AMAA;9972f12b-9c49-4045-a74f-ea50ee26d966;N
AMBA;d25a150d-5814-4fc8-b1fd-f83f1792c71c;N
AMCM;d0c1aa49-1c75-47a1-870d-9217c17d46b4;N
AMMU;b9f3eb45-fcb0-4afb-b48c-230e826faf4c;N
AMMU3;2a7fbe7a-8962-4e93-8f50-78202d5fbe07;N
SPBAR;92c114a1-e607-4335-82f3-04a9a7727896;SE
SPBAB;8c642570-8616-4118-8109-85502214eb36;SE
SPUFB1;631ce866-25ea-4932-abd0-d6dd3874faf5;SE
SPUFB2;1c91deda-25c8-4c48-b760-5dae636b9c17;SE
SPUFB3;9c36aeb2-013b-43be-9fc8-6cd585adac07;SE
SPIBI;b414ca91-bf51-463b-98ac-22281dd3f47e;SE
SPAGV;5b21008a-5121-47dc-b6f8-e3307783fd09;SE
SPCAC;61190d7b-18f3-46d4-bf9d-2efe79706b85;SE
SPEUC;5ef4c2a8-e011-4c26-add9-5b0194333a36;SE
SPLMO;13612646-7364-4de5-abf1-d77e7863cca2;SE
SPNAV;033a9b32-ab71-4ce1-9eed-eec4567f8a1d;SE
SPPRO;71d84c49-f241-4e6a-add6-913885be78c9;SE
SPUMOG;1ebda419-56df-4b21-adc3-f54772fb0d7c;SE
RNEBE1;ea6e6358-321b-4f48-9e62-d58b61a1b017;NE
MSUASU;20b7a6fc-18bb-41b3-b8af-5f8facfd37a2;S
PIEGNZ;12e2b6de-f149-4a9b-a912-966627dedc46;NE
PIEGAT;d45416d7-e246-4ea1-90ed-fa4f4a4665c2;NE
PIEGCM;9e183ff6-a94a-4abc-9fba-eb230d966b81;NE
PIEGMB;0165a324-9fc6-4db4-b25a-ad5c4c04741a;NE
MTUPAR;51b253e7-6ae4-4d75-8012-17bf2492b294;N
MGUTVT;986f7fc6-b121-4f7e-84c5-4b4d4ab01dd1;SE
MGUVTD;6d9b0a19-b90c-4b74-a814-a6ae23d4fd68;SE
RNEMAC;43c26233-1eb6-4d17-8d0e-349ab6cd713a;NE
RNUEV5;8656eb5c-d084-4212-b05a-7b01b60773b8;NE
RNECA1;0f485f1d-b526-481f-844f-4249b39afd47;NE
BAATF;3ad8e7a1-8910-4c5a-981a-902f622d6c80;NE
BACOR;c0e3f657-94d2-44ca-b5a3-30e23e74305e;NE
BAPRD;ce447705-360d-41c8-82d7-b668d92eda69;NE
BAPTG;cbd00fe5-6f52-4b32-8af6-8034f5b7b1bb;NE
MGITUT;e5993ec4-c300-4eaa-8604-e3bf978c0e4d;SE
MGNPON;bce9a7fa-d33e-4850-a984-01071f862e79;SE
MGSGRA;2e1cd055-5314-4475-9d48-0e7b8f2dbbd8;SE
MGIGAR;80605054-d768-4006-8221-32b4236de071;SE
MGIGPE;35ebe715-d3f3-4db3-a12c-8dd7530c9ecc;SE
ESRSL;aafe5d15-ba27-4e81-9fe9-334123834d4f;SE
MGCAMA;7787b94e-1ede-4091-83a6-f2545dc24301;SE
MGCJRU;a0c5e012-3e7a-4b80-9631-7d0dc642406c;SE
MGDNRT;a72985b4-c17f-46d5-9191-6040db4dc558;SE
MGEMBO;f02742e3-b1a3-4e32-b057-1180f80c3f5e;SE
MGGFNT;7e4a2c0e-c88c-4a5f-84ef-4385ebcf165e;SE
MGIRAP;34a989d4-0734-4aaf-baaf-f6fac694d07c;SE
MGPETI;8c7bcb19-d609-4e3d-a407-23edc9f061b6;SE
MGPIAU;df2e91ec-7a34-42e7-b42d-2ff2c09e0004;SE
MGQMDO;39ea2f01-d7dd-4bb0-8c81-77e19d9bd08b;SE
MGRPDR;62cbb1c1-7d88-43cb-9336-2d0c6cf155fd;SE
MGSBRD;9bdf5e0e-bcfc-468e-b7f5-99eb83e7ed20;SE
MGTMAR;cb67316d-af26-46df-8cc4-0d5186b9c664;SE
MGTRON;9cde8c1e-4052-420d-854d-d0e1501fa8ee;SE
MGXICA;8d74aad9-ed9b-4e75-ae1c-4ff1b2104646;SE
GOUPS;302f684b-3046-4668-aafc-caf83cf5322f;N
RNUEV4;95e92776-b62b-47a6-a4c1-3d5f6f5bac17;NE
RNUEV9;e4c2504d-315a-4819-a161-1d30ec56513f;NE
BAUEAR;d179d603-5ab5-4040-a046-ae115366b7b4;NE
GOAGEM;07c94158-a815-434d-8e69-7ca69dc05925;N
GOUTMV;069797f2-2d98-4679-9ff9-6f75489eda83;N
MSCHR;babd883a-cd2d-4dad-aa9e-5dce3da894f2;S
MTATAQ;dda64c6a-ccb5-43d3-8cef-1b4620156d29;N
BAECTA;481e5eac-ff7f-4833-abbd-3e1ae883d41e;NE
PIEAU1;cb5bb1e1-162b-4f6b-acee-533650578be6;NE
MGSSUS;bc39f501-3f9d-43a7-b9d5-6995c81927ab;SE
CEESCT;b01924a2-3556-4434-b209-279c73b230c0;NE
RNUEMT;27157dd8-0c29-444a-8bb6-cd493b03a5bc;NE
PIEJ07;3818c875-f480-4aae-aaae-d73df1df57a6;NE
RSECC4;5169ce35-d0bc-4958-bc81-62df499329a5;S
RSAG17;426ae8d6-d10d-4633-b1d7-a96938234b3a;S
BAFB11;aaec1d8b-4194-4ff9-801e-011069ea399e;NE
BAECP2;98389f16-a7c9-405a-bf2e-2fd5c61e32f8;NE
ESMASC;60e5ea96-bd00-4e84-ab4d-45f7313d055d;SE
MGUHRB;a6bc0de3-2132-45fe-988c-1faaeb403212;SE
RNUE14;c7893951-6e0a-4520-9be3-c9c7d7a3f946;NE
RNESJO;2f75f36b-cb97-4863-999a-b3572043ee6d;NE
SEBGLG;b11952ba-47bc-468a-a894-34313506d968;NE
ALBGMD;cf3514eb-e566-4df0-ac98-8dda0ec8e8f4;NE
ALBGMT;90722843-dd88-4b8e-9f3f-b90c699ac0cf;NE
ALBGPP;dd045261-6e04-47b9-9774-b63d80929db9;NE
SEBGCP;49a58e8e-4f19-4503-9eab-5caf20a06235;NE
RNUEBV;fed7740b-1265-4367-8d63-d98f226ff953;NE
RJMSET;c64f4e79-89ef-418f-aa38-85b18e49ab90;SE
CEUEFL;7c11e33d-1440-46ce-a54d-82ba5fbbc130;NE
BAUEMI;6281e96d-f90b-48e4-99e9-a3e1a0b12ac6;NE
SPTRI;b4d42caa-1d6b-4e58-98a4-78fe93564717;SE
BAEB02;3867508a-d515-402e-bb41-df6ead636454;NE
CEFAP2;ee8afee1-0cf9-425b-965e-d6d2b416ccea;NE
SPCTCO;dbd5d055-b246-4c9c-99da-da85c1eadad0;SE
SPUCO2;98852f79-9fd0-40ac-b0ac-58b8035a1135;SE
RNUEC1;2e6aacf5-fdb8-4377-843f-f3dc3e29010d;NE
RNUEV2;6a39886f-dd94-45d0-99b3-1e64a7c6717e;NE
RNUEER;18c76e0b-8b87-42ad-8a8e-3a2aabc4d814;NE
AMCR;654d7578-ef53-47b3-93dd-8ff08308d916;N
BAEVB8;5c80df1b-95aa-46f6-906a-ec638be577c8;NE
MTBOC;97f63524-7773-4591-bfed-f9191451810c;N
MSUTIC;0188ed61-2b5a-4d08-8b17-64e1b684c01c;S
PIESRE;c9857d2d-38b0-41c8-8fd4-e76ef87db056;NE
BAUPR1;d4442e56-1c63-4ffc-9efe-5e4d3283168d;NE
BAESGA;9241f8a5-1777-4899-b9dd-59e9410da783;NE
RNPEPM;dfa0f69a-72e6-46a2-ba3f-56b93ffbe094;NE
RNCEM1;3a5ad32b-7c26-4b79-9cd0-aeea0f445fc3;NE
RNCEM2;ca8979fc-7c8f-4777-bc94-8f95340c72eb;NE
PIEO04;be0a1d0e-0a7e-45fb-818e-bc9d6f12a209;NE
BAEB18;ade0842b-abf4-4c09-8847-1b454541c644;NE
MGUFV2;851ebcd0-4d3b-494a-9985-eefc4581876e;SE
SPUFG5;c9b02339-2e52-48cf-8442-b7341566b1e9;SE
RNUEV1;81d124e6-03b0-4c51-9919-077b8ac5515f;NE
RNUEOD;ef68c8f9-683d-493b-9568-25f11871df86;NE
BAUESJ;4e7c8c31-c183-4f1d-a13d-881693fa4ad5;NE
RSVC02;80094819-4ce8-48b8-ae3f-a131d89dabdc;S
RSUSBO;9ffd17fb-ce71-4f00-9117-bcff36979a89;S
SPUTSC;95ec8db5-2ab0-434a-a40e-16683bc0ab9b;SE
BAUEGP;c23aa1b2-e999-44c8-8e59-a68211d27f76;NE
SPCENI;d8eddbfc-4f9f-4534-8ffc-a45b5a395464;SE
GOUTI;da8c9e8c-0ac5-42c2-8062-9a3fcf57c8b0;N
PIEJ01;a63a47c0-c4bd-4097-aaa3-5193f64ae76f;NE
PIEQN3;11b880ec-0c1c-473e-9b55-de4441ad8401;NE
SCUHSR;3a85e794-12b3-4ac9-9f68-460ded43d94e;S
PIEAU7;8899abef-0d25-47a8-abf8-a2338d6db1e3;NE
MSUCAA;8cd201d2-f045-446d-8e5f-8a68502bdc2f;S
MTUSEG;95fdcdec-7fe5-4b82-945a-d4ee2fa25810;N
RNUEG4;4c1cac21-412c-4c17-bd2c-458c94b205bf;NE
BAUEDU;ec17616c-75df-4ed2-8738-f831bd8274ad;NE
PEEBR2;d724a148-5571-49fd-af40-409692a52453;NE
RSAG13;8297d73c-7796-4475-8097-c0d283cd0ba9;S
BAFSP4;6d5a6af6-2671-4357-bf72-87a091a1ffe7;NE
CEECH1;29086fda-0d8e-4747-8213-7e6c722c3f38;NE
PEUTPE;590d389a-5210-4b7e-83fe-a66ce27ca826;NE
RNUERT;4e91e835-7c6e-4064-91fd-842791daedb1;NE
PIESBA;d8ff10ca-0586-49ec-a53d-e3e32564001f;NE
BAUFB1;335b98d1-3572-4837-b2c0-f13e4759266b;NE
BAUFB2;ff4399ed-0a06-47f9-b3bf-d89f0a6412f7;NE
BAESBE;aed91804-f333-410b-bffd-e9598a82274d;NE
MTUJAU;60a61d6a-42c9-42f5-958b-32096af33c77;SE
SPBPAD;678954b4-ca3b-4efc-ba76-e70257197cc2;SE
SPCHAG;c4a7db1a-50e3-40a8-9cb4-a4a7e07354d0;SE
SPCHA1;15ebbb9f-46b1-4a9e-8cd6-b4ea81b2f24f;SE
BAUEPT;ac011c54-b8fd-409e-93be-fb406359efb5;NE
MTSA2;8a674780-59ff-430d-9175-91d35c4b05b7;N
RNEMON;989ec47c-7d68-4c8b-b38a-63e36e2af7cf;NE
PIEES3;a2496550-dc4b-4152-85bb-20479d36bc5d;NE
PETPRD;7366761f-c729-4010-88f5-15caafe16ea5;NE
SCUQQX;08254c40-29d0-4a56-ae59-da80bf71a60f;S
RJFTN;3c732829-da63-42f3-acb8-def9235b1c14;SE
RJNLP;9f307496-1982-4261-84a6-4fdd76af90bc;SE
RJILH;942ef519-1908-463f-b1ee-1aabab1823ca;SE
RJSBRA;ff96c414-28fa-4d22-9f37-b2c807a3d9a5;SE
RJPPS;a0916394-933e-4e60-8da7-f217c489da6d;SE
RJSCI;dabd562f-a73b-4f50-a2b9-3ed15c206705;SE
RJVIG;36ebfca9-76a2-4487-b1ae-16d7ec08cf4e;SE
RSCADR;2491f0b1-e14d-4ceb-acb7-b43c7d35cc4d;S
CEUEBC;18c69e98-4945-4005-8d77-0cb3f6e38da4;NE
PEUEPG;c615faa6-3d07-41b9-bc70-4c55a48467c6;NE
RSEP2A;31104eb3-57ae-4845-b509-e6ebf0c91871;S
RJUEGG;a691088a-459e-4a4a-8780-c84ec6859dde;SE
SPDCSA;85efd604-9ff7-4c0a-8d71-8c4035dc1824;SE
BAUTBC;b27bb7a7-05c1-4365-9582-fed670d146f3;NE
SPCUB;a01f2ee8-6b38-4822-87b2-04ab2ac36f7b;SE
SPNPI;422ef24d-0b83-4b99-9097-ca081f646e4e;SE
BAUTA;18590cab-95de-40a6-8037-3e1c8b015fb1;NE
RJUTTR;d121d0dd-3801-4090-aaf9-bed9fa835cd7;SE
RJUTEB;b344611d-3b5d-4d72-aaaa-3712ebb14cac;SE
MSTLA;fd240ffb-92ae-45aa-84f1-d8a8fb4fab5e;SE
MGUTIB;146b01c0-26a2-4617-968e-d8726dea4b9c;SE
RSUTCA;c2bf5405-2d17-4e7e-9db3-3c0891f405df;S
BARLA;b1b13d94-936a-4232-b7cb-ff3c15c04154;NE
BAUCM;455b98f4-c521-490f-922f-48690b7d6637;NE
BAUCP;0e7c9e64-f198-4129-ae75-4557c5d23e26;NE
BAUTFA;0d579533-6b8b-43a0-aca0-f22ccd42f999;NE
CEUSCJ;8f6fcaec-f1cd-431e-81ab-e546daea8c8a;NE
MGUTJF;d3bc6889-03b7-48a0-a36d-d43fe0e13e0d;SE
RJUTBF;c5826e3a-8908-4175-9152-edafada7f40d;SE
RJUTME;74bcb218-d003-47f4-a111-e81e724768fe;SE
RNUJSP;b37efa24-bfe7-45fe-9c59-c195709b9dc8;NE
